idTicket,idEmpresa,empresaNombre,idUsuario,fechaEmision,horaEmision,metodoPago,estacion,lineas,baseImponible,iva,total,moneda,tipoDocumento
T-E8B0D873E909,EMP001,Transporte_01 S.L.,EMP001-U001,2025-04-18,15:29:32,Tarjeta de empresa,"{'id': '1434', 'nombre': 'IBERDOEX', 'provincia': 'BADAJOZ', 'municipio': 'MONTEMOLÍN', 'direccion': 'CARRETERA CASTUERA KM. 194', 'lat': 38.112806, 'lon': -6.150583, 'grupo': 'IBERDOEX', 'nifEmpresa': 'R1586923C'}","[{'producto': 'Gasolina 95 E5', 'litros': 28.5, 'precioUnitario': 1.53, 'importe': 43.61}]",36.04,7.57,43.61,EUR,Factura simplificada
T-68E88DF081FF,EMP001,Transporte_01 S.L.,EMP001-U001,2025-02-23,18:42:17,Tarjeta de empresa,"{'id': '7152', 'nombre': 'SHELL', 'provincia': 'MADRID', 'municipio': 'RIVAS-VACIAMADRID', 'direccion': 'CTRA. N-III km 19,5', 'lat': 40.325667, 'lon': -3.520167, 'grupo': 'SHELL', 'nifEmpresa': 'U02563427'}","[{'producto': 'Gasolina 98 E5', 'litros': 70.74, 'precioUnitario': 1.726, 'importe': 122.1}]",100.91,21.19,122.1,EUR,Factura simplificada
T-E3A1DB6DA010,EMP001,Transporte_01 S.L.,EMP001-U002,2025-04-04,12:12:21,Tarjeta de empresa,"{'id': '126', 'nombre': 'INLOCOR S.L.', 'provincia': 'ALBACETE', 'municipio': 'POZUELO', 'direccion': 'CARRETERA M 313 KM. 50', 'lat': 38.804722, 'lon': -2.098778, 'grupo': 'INLOCOR S.L.', 'nifEmpresa': 'F33754334'}","[{'producto': 'Gasolina 95 E5', 'litros': 38.44, 'precioUnitario': 1.508, 'importe': 57.97}]",47.91,10.06,57.97,EUR,Factura simplificada
T-958684B4E862,EMP001,Transporte_01 S.L.,EMP001-U002,2025-06-08,02:34:09,Tarjeta de empresa,"{'id': '2036', 'nombre': 'ALIARA ENERGIA', 'provincia': 'BARCELONA', 'municipio': 'GRANOLLERS', 'direccion': 'PASSEIG CONCA DE BESOS, 26', 'lat': 41.605333, 'lon': 2.27875, 'grupo': 'ALIARA ENERGIA', 'nifEmpresa': 'N1458685C'}","[{'producto': 'Gasolina 95 E5', 'litros': 69.08, 'precioUnitario': 1.537, 'importe': 106.18}]",87.75,18.43,106.18,EUR,Factura simplificada
T-37DC6617912D,EMP001,Transporte_01 S.L.,EMP001-U002,2025-02-16,22:32:18,Efectivo,"{'id': '11820', 'nombre': 'NAFTE', 'provincia': 'ZARAGOZA', 'municipio': 'ZARAGOZA', 'direccion': 'CALLE MIGUEL SERVET, 280', 'lat': 41.633222, 'lon': -0.860917, 'grupo': 'NAFTE', 'nifEmpresa': 'Y94019650'}","[{'producto': 'Gasolina 95 E5', 'litros': 51.85, 'precioUnitario': 1.514, 'importe': 78.5}]",64.88,13.62,78.5,EUR,Factura simplificada
T-492919707380,EMP001,Transporte_01 S.L.,EMP001-U002,2025-01-17,18:02:24,Efectivo,"{'id': '11442', 'nombre': 'GASEXPRESS ', 'provincia': 'VALLADOLID', 'municipio': 'VALLADOLID', 'direccion': 'CALLE ARCA7, S/N', 'lat': 41.619694, 'lon': -4.726417, 'grupo': 'GASEXPRESS ', 'nifEmpresa': 'X69340602'}","[{'producto': 'Gasóleo A', 'litros': 71.06, 'precioUnitario': 1.444, 'importe': 102.61}]",84.8,17.81,102.61,EUR,Factura simplificada
T-84E54220D8A2,EMP001,Transporte_01 S.L.,EMP001-U002,2025-02-18,21:05:24,Tarjeta de empresa,"{'id': '5212', 'nombre': 'REPSOL', 'provincia': 'GRANADA', 'municipio': 'LANJARÓN', 'direccion': 'CALLE SEÑOR DE LA EXPIRACIÓN, S/N', 'lat': 36.920667, 'lon': -3.473056, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasolina 98 E5', 'litros': 42.03, 'precioUnitario': 1.667, 'importe': 70.06}]",57.9,12.16,70.06,EUR,Factura simplificada
T-9B5DB52797E8,EMP001,Transporte_01 S.L.,EMP001-U002,2025-05-05,22:52:54,Tarjeta de empresa,"{'id': '8840', 'nombre': 'SBC', 'provincia': 'PONTEVEDRA', 'municipio': 'ESTRADA (A)', 'direccion': 'CARRETERA PO 841 SANTIAGO LIMITE PROVINCIA A ESTRADA KM. 19,800', 'lat': 42.702972, 'lon': -8.50075, 'grupo': 'SBC', 'nifEmpresa': 'X48465645'}","[{'producto': 'Gasóleo A', 'litros': 38.33, 'precioUnitario': 1.477, 'importe': 56.61}]",46.79,9.82,56.61,EUR,Factura simplificada
T-7057A43153D6,EMP001,Transporte_01 S.L.,EMP001-U002,2025-02-09,08:39:11,Tarjeta de empresa,"{'id': '10677', 'nombre': 'SUPECO', 'provincia': 'TOLEDO', 'municipio': 'TORRIJOS', 'direccion': 'CALLE CALLE TEJAR, 67', 'lat': 39.988389, 'lon': -4.280611, 'grupo': 'SUPECO', 'nifEmpresa': 'D29946803'}","[{'producto': 'Gasolina 98 E5', 'litros': 76.18, 'precioUnitario': 1.685, 'importe': 128.36}]",106.08,22.28,128.36,EUR,Factura simplificada
T-A31BBFAD9DBE,EMP001,Transporte_01 S.L.,EMP001-U002,2025-03-25,07:44:26,Tarjeta de empresa,"{'id': '11260', 'nombre': 'NATURGY VALENCIA SUR', 'provincia': 'VALENCIA / VALÈNCIA', 'municipio': 'VALENCIA', 'direccion': 'AVENIDA AUSIAS MARCH, 44', 'lat': 39.452639, 'lon': -0.37325, 'grupo': 'NATURGY VALENCIA SUR', 'nifEmpresa': 'V95777389'}","[{'producto': 'Gasóleo A', 'litros': 43.51, 'precioUnitario': 1.425, 'importe': 62.0}]",51.24,10.76,62.0,EUR,Factura simplificada
T-DF26486D7EF9,EMP001,Transporte_01 S.L.,EMP001-U002,2025-04-17,20:33:08,Efectivo,"{'id': '10462', 'nombre': 'REPSOL', 'provincia': 'TOLEDO', 'municipio': 'CORRAL DE ALMAGUER', 'direccion': 'CR N-301, 97', 'lat': 39.767778, 'lon': -3.175083, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasóleo Premium', 'litros': 39.53, 'precioUnitario': 1.557, 'importe': 61.55}]",50.87,10.68,61.55,EUR,Factura simplificada
T-982E2192586B,EMP001,Transporte_01 S.L.,EMP001-U002,2025-01-12,01:04:00,Tarjeta de empresa,"{'id': '233', 'nombre': 'BALLENOIL', 'provincia': 'ALICANTE', 'municipio': 'ALICANTE/ALACANT', 'direccion': 'CALLE OCAÑA, 16', 'lat': 38.345056, 'lon': -0.522278, 'grupo': 'BALLENOIL', 'nifEmpresa': 'B65371171'}","[{'producto': 'Gasolina 98 E5', 'litros': 56.45, 'precioUnitario': 1.732, 'importe': 97.77}]",80.8,16.97,97.77,EUR,Factura simplificada
T-847CC30A5AD3,EMP001,Transporte_01 S.L.,EMP001-U002,2025-05-24,21:40:22,Efectivo,"{'id': '10583', 'nombre': 'COOP.NTRA.SRA.SOLEDAD', 'provincia': 'TOLEDO', 'municipio': 'PUEBLA DE MONTALBÁN (LA)', 'direccion': 'CALLE LAS CUMBRES, 1', 'lat': 39.8685, 'lon': -4.362861, 'grupo': 'COOP.NTRA.SRA.SOLEDAD', 'nifEmpresa': 'R4332003E'}","[{'producto': 'Gasóleo A', 'litros': 66.66, 'precioUnitario': 1.435, 'importe': 95.66}]",79.06,16.6,95.66,EUR,Factura simplificada
T-57E0A314DE49,EMP001,Transporte_01 S.L.,EMP001-U002,2025-06-08,18:58:04,Tarjeta de empresa,"{'id': '2515', 'nombre': 'BP COMERCIAL VALLROMANAS', 'provincia': 'BARCELONA', 'municipio': 'VALLROMANES', 'direccion': 'CARRETERA C5502 KM. 7,4', 'lat': 41.525611, 'lon': 2.293083, 'grupo': 'BP COMERCIAL VALLROMANAS', 'nifEmpresa': 'S6936763I'}","[{'producto': 'Gasóleo Premium', 'litros': 29.71, 'precioUnitario': 1.501, 'importe': 44.59}]",36.85,7.74,44.59,EUR,Factura simplificada
T-A921525C3BAE,EMP001,Transporte_01 S.L.,EMP001-U002,2025-06-24,08:40:19,Tarjeta de empresa,"{'id': '6117', 'nombre': 'PETRONOR', 'provincia': 'LLEIDA', 'municipio': 'ALBATÀRREC', 'direccion': 'CARRETERA COMARCAL 230A KM. 6,100', 'lat': 41.576111, 'lon': 0.610333, 'grupo': 'PETRONOR', 'nifEmpresa': 'X63287080'}","[{'producto': 'Gasolina 98 E5', 'litros': 39.08, 'precioUnitario': 1.655, 'importe': 64.68}]",53.45,11.23,64.68,EUR,Factura simplificada
T-34206BDC3BFC,EMP001,Transporte_01 S.L.,EMP001-U002,2025-01-29,23:55:15,Tarjeta de empresa,"{'id': '455', 'nombre': 'BP', 'provincia': 'ALICANTE', 'municipio': 'MONFORTE DEL CID', 'direccion': 'AUTOVIA A-31 KM. 216', 'lat': 38.387917, 'lon': -0.736806, 'grupo': 'BP', 'nifEmpresa': 'A28011559'}","[{'producto': 'Gasolina 98 E5', 'litros': 22.56, 'precioUnitario': 1.73, 'importe': 39.03}]",32.26,6.77,39.03,EUR,Factura simplificada
T-697FD7170E08,EMP001,Transporte_01 S.L.,EMP001-U002,2025-04-23,17:16:01,Tarjeta de empresa,"{'id': '9181', 'nombre': 'REPSOL', 'provincia': 'SALAMANCA', 'municipio': 'SALAMANCA', 'direccion': 'CL AVENIDA RAIMUNDO BORGOÑA, 48  I', 'lat': 40.978389, 'lon': -5.663167, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasolina 98 E5', 'litros': 37.3, 'precioUnitario': 1.687, 'importe': 62.93}]",52.01,10.92,62.93,EUR,Factura simplificada
T-9BA596C0BADA,EMP001,Transporte_01 S.L.,EMP001-U002,2025-04-10,14:07:45,Efectivo,"{'id': '9377', 'nombre': 'REPSOL', 'provincia': 'SANTA CRUZ DE TENERIFE', 'municipio': 'SAN CRISTÓBAL DE LA LAGUNA', 'direccion': 'CARRETERA TF-16 KM. 4,4', 'lat': 28.510556, 'lon': -16.398583, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasóleo A', 'litros': 35.28, 'precioUnitario': 1.211, 'importe': 42.72}]",35.31,7.41,42.72,EUR,Factura simplificada
T-EB9B910BFDD8,EMP001,Transporte_01 S.L.,EMP001-U002,2025-07-12,00:34:35,Tarjeta de empresa,"{'id': '3162', 'nombre': 'REPSOL', 'provincia': 'CÁDIZ', 'municipio': 'JEREZ DE LA FRONTERA', 'direccion': 'CARRETERA N-342 KM. 4', 'lat': 36.697028, 'lon': -6.096778, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasóleo Premium', 'litros': 34.8, 'precioUnitario': 1.523, 'importe': 53.0}]",43.8,9.2,53.0,EUR,Factura simplificada
T-FF21B8FC6D21,EMP001,Transporte_01 S.L.,EMP001-U002,2025-06-15,10:09:56,Tarjeta de empresa,"{'id': '9792', 'nombre': 'ASC CARBURANTES', 'provincia': 'SEVILLA', 'municipio': 'MAIRENA DEL ALJARAFE', 'direccion': 'CALLE ARTESANIA, 11', 'lat': 37.357, 'lon': -6.057611, 'grupo': 'ASC CARBURANTES', 'nifEmpresa': 'N3487347A'}","[{'producto': 'Gasolina 98 E5', 'litros': 41.13, 'precioUnitario': 1.706, 'importe': 70.17}]",57.99,12.18,70.17,EUR,Factura simplificada
T-B81C280B8AF2,EMP001,Transporte_01 S.L.,EMP001-U002,2025-03-18,00:14:45,Tarjeta de empresa,"{'id': '1471', 'nombre': 'CEPSA', 'provincia': 'BADAJOZ', 'municipio': 'ROCA DE LA SIERRA (LA)', 'direccion': 'CARRETERA EX-100 KM. 50', 'lat': 39.115667, 'lon': -6.685389, 'grupo': 'CEPSA', 'nifEmpresa': 'A28003119'}","[{'producto': 'Gasolina 95 E5', 'litros': 42.62, 'precioUnitario': 1.507, 'importe': 64.23}]",53.08,11.15,64.23,EUR,Factura simplificada
T-3598AFD18369,EMP001,Transporte_01 S.L.,EMP001-U002,2025-05-09,15:46:43,Tarjeta de empresa,"{'id': '8722', 'nombre': 'SHELL MASPALOMAS', 'provincia': 'PALMAS (LAS)', 'municipio': 'SAN BARTOLOMÉ DE TIRAJANA', 'direccion': 'CARRETERA CARRETERA GC-500 KM. 14,9', 'lat': 27.763889, 'lon': -15.576389, 'grupo': 'SHELL MASPALOMAS', 'nifEmpresa': 'Z23623168'}","[{'producto': 'Gasóleo A', 'litros': 54.23, 'precioUnitario': 1.434, 'importe': 77.77}]",64.27,13.5,77.77,EUR,Factura simplificada
T-84A3AE135017,EMP001,Transporte_01 S.L.,EMP001-U002,2025-01-14,10:57:53,Tarjeta de empresa,"{'id': '1861', 'nombre': 'GRATSA', 'provincia': 'BARCELONA', 'municipio': 'BARCELONA', 'direccion': 'PASEO MARAGALL, 33', 'lat': 41.41475, 'lon': 2.179861, 'grupo': 'GRATSA', 'nifEmpresa': 'H36690964'}","[{'producto': 'Gasóleo Premium', 'litros': 36.91, 'precioUnitario': 1.493, 'importe': 55.11}]",45.55,9.56,55.11,EUR,Factura simplificada
T-9D55835E6E28,EMP001,Transporte_01 S.L.,EMP001-U002,2025-05-08,18:15:43,Tarjeta de empresa,"{'id': '8752', 'nombre': 'REPSOL', 'provincia': 'PALMAS (LAS)', 'municipio': 'TELDE', 'direccion': 'CALLE VELAZQUEZ, 1', 'lat': 27.980583, 'lon': -15.392111, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasóleo Premium', 'litros': 54.6, 'precioUnitario': 1.524, 'importe': 83.21}]",68.77,14.44,83.21,EUR,Factura simplificada
T-5603C4DAE9DD,EMP001,Transporte_01 S.L.,EMP001-U002,2025-06-04,13:02:46,Efectivo,"{'id': '4058', 'nombre': 'COOPERATIVA ARACELI', 'provincia': 'CÓRDOBA', 'municipio': 'LUCENA', 'direccion': 'AVENIDA DE MADRID, 29', 'lat': 37.384972, 'lon': -4.511417, 'grupo': 'COOPERATIVA ARACELI', 'nifEmpresa': 'U88937347'}","[{'producto': 'Gasóleo Premium', 'litros': 45.48, 'precioUnitario': 1.545, 'importe': 70.27}]",58.07,12.2,70.27,EUR,Factura simplificada
T-0AD02A3C848E,EMP001,Transporte_01 S.L.,EMP001-U002,2025-05-19,05:58:13,Tarjeta de empresa,"{'id': '627', 'nombre': 'LA MORENICA', 'provincia': 'ALICANTE', 'municipio': 'VILLENA', 'direccion': 'AVENIDA CONSTITUCION DE, 206', 'lat': 38.643528, 'lon': -0.869028, 'grupo': 'LA MORENICA', 'nifEmpresa': 'D27298066'}","[{'producto': 'Gasóleo Premium', 'litros': 36.14, 'precioUnitario': 1.548, 'importe': 55.94}]",46.23,9.71,55.94,EUR,Factura simplificada
T-79D730B73460,EMP001,Transporte_01 S.L.,EMP001-U002,2025-06-16,15:58:48,Tarjeta de empresa,"{'id': '6558', 'nombre': 'BALLENOIL', 'provincia': 'MADRID', 'municipio': 'ARGANDA DEL REY', 'direccion': 'TRAVESÍA SIERRA DE GATA, 17', 'lat': 40.308361, 'lon': -3.475528, 'grupo': 'BALLENOIL', 'nifEmpresa': 'B65371171'}","[{'producto': 'Gasolina 95 E5', 'litros': 33.44, 'precioUnitario': 1.542, 'importe': 51.56}]",42.61,8.95,51.56,EUR,Factura simplificada
T-C9DD3921291D,EMP001,Transporte_01 S.L.,EMP001-U002,2025-04-30,08:56:49,Tarjeta de empresa,"{'id': '8156', 'nombre': 'LC REPOST - M.G. MUTILVA', 'provincia': 'NAVARRA', 'municipio': 'ARANGUREN', 'direccion': 'CALLE A, DEL POLÍGONO INDUSTRIAL MUTILVA BAJA, 21', 'lat': 42.786, 'lon': -1.624222, 'grupo': 'LC REPOST - M.G. MUTILVA', 'nifEmpresa': 'C37556461'}","[{'producto': 'Gasóleo Premium', 'litros': 32.26, 'precioUnitario': 1.526, 'importe': 49.23}]",40.69,8.54,49.23,EUR,Factura simplificada
T-414320D98671,EMP001,Transporte_01 S.L.,EMP001-U002,2025-05-16,15:27:14,Tarjeta de empresa,"{'id': '9124', 'nombre': 'REPSOL', 'provincia': 'SALAMANCA', 'municipio': 'BARRUECOPARDO', 'direccion': 'CR L-105 0023 (L-105 km 23,1)', 'lat': 41.071278, 'lon': -6.660972, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasóleo A', 'litros': 26.98, 'precioUnitario': 1.493, 'importe': 40.28}]",33.29,6.99,40.28,EUR,Factura simplificada
T-320883FEE800,EMP001,Transporte_01 S.L.,EMP001-U002,2025-01-21,09:18:28,Tarjeta de empresa,"{'id': '7228', 'nombre': 'BP SOTO II', 'provincia': 'MADRID', 'municipio': 'SOTO DEL REAL', 'direccion': 'CARRETERA M-609 KM. 3', 'lat': 40.717917, 'lon': -3.792806, 'grupo': 'BP SOTO II', 'nifEmpresa': 'P0033092H'}","[{'producto': 'Gasolina 95 E5', 'litros': 25.31, 'precioUnitario': 1.551, 'importe': 39.26}]",32.45,6.81,39.26,EUR,Factura simplificada
T-8BBA73364106,EMP001,Transporte_01 S.L.,EMP001-U002,2025-07-23,11:46:19,Tarjeta de empresa,"{'id': '5977', 'nombre': 'MOEVE', 'provincia': 'LEÓN', 'municipio': 'CONGOSTO', 'direccion': 'AUTOVIA A-6 KM. 374,8', 'lat': 42.597833, 'lon': -6.504278, 'grupo': 'MOEVE', 'nifEmpresa': 'A28003119'}","[{'producto': 'Gasolina 98 E5', 'litros': 25.71, 'precioUnitario': 1.666, 'importe': 42.83}]",35.4,7.43,42.83,EUR,Factura simplificada
T-27F30026D52E,EMP001,Transporte_01 S.L.,EMP001-U002,2025-07-20,09:56:16,Tarjeta de empresa,"{'id': '3971', 'nombre': 'CARREFOUR', 'provincia': 'CÓRDOBA', 'municipio': 'CÓRDOBA', 'direccion': 'CARRETERA MADRID KM. 400', 'lat': 37.893889, 'lon': -4.749306, 'grupo': 'CARREFOUR', 'nifEmpresa': 'B29912417'}","[{'producto': 'Gasolina 98 E5', 'litros': 28.26, 'precioUnitario': 1.662, 'importe': 46.97}]",38.82,8.15,46.97,EUR,Factura simplificada
T-FD65B50F61CF,EMP001,Transporte_01 S.L.,EMP001-U002,2025-06-04,00:36:28,Tarjeta de empresa,"{'id': '9838', 'nombre': 'BP', 'provincia': 'SEVILLA', 'municipio': 'PALOMARES DEL RÍO', 'direccion': 'AVENIDA ALJARAFE (DEL), 68', 'lat': 37.320556, 'lon': -6.070833, 'grupo': 'BP', 'nifEmpresa': 'A28011559'}","[{'producto': 'Gasolina 95 E5', 'litros': 41.8, 'precioUnitario': 1.545, 'importe': 64.58}]",53.37,11.21,64.58,EUR,Factura simplificada
T-8ED3D84901E2,EMP001,Transporte_01 S.L.,EMP001-U002,2025-07-24,09:37:45,Tarjeta de empresa,"{'id': '2511', 'nombre': 'NIEVES', 'provincia': 'BARCELONA', 'municipio': 'VALLIRANA', 'direccion': 'CARRETERA N-340 KM. 1229,7', 'lat': 41.390472, 'lon': 1.885472, 'grupo': 'NIEVES', 'nifEmpresa': 'P9314919C'}","[{'producto': 'Gasóleo Premium', 'litros': 38.0, 'precioUnitario': 1.483, 'importe': 56.35}]",46.57,9.78,56.35,EUR,Factura simplificada
T-81B6E87A5058,EMP001,Transporte_01 S.L.,EMP001-U002,2025-03-10,08:26:25,Tarjeta de empresa,"{'id': '5970', 'nombre': 'E.S.CARGOSA', 'provincia': 'LEÓN', 'municipio': 'CARROCERA', 'direccion': 'CARRETERA CYL 626 KM. 80', 'lat': 42.784111, 'lon': -5.787083, 'grupo': 'E.S.CARGOSA', 'nifEmpresa': 'B18506717'}","[{'producto': 'Gasolina 95 E5', 'litros': 45.6, 'precioUnitario': 1.531, 'importe': 69.81}]",57.69,12.12,69.81,EUR,Factura simplificada
T-8B33CFF9AD94,EMP001,Transporte_01 S.L.,EMP001-U002,2025-01-23,18:59:44,Tarjeta de empresa,"{'id': '11218', 'nombre': 'BALLENOIL', 'provincia': 'VALENCIA / VALÈNCIA', 'municipio': 'SUECA', 'direccion': 'CALLE CIUTAT DE PAMPLONA, 40', 'lat': 39.200472, 'lon': -0.302139, 'grupo': 'BALLENOIL', 'nifEmpresa': 'B65371171'}","[{'producto': 'Gasóleo Premium', 'litros': 29.8, 'precioUnitario': 1.562, 'importe': 46.55}]",38.47,8.08,46.55,EUR,Factura simplificada
T-C4F27C013E51,EMP001,Transporte_01 S.L.,EMP001-U002,2025-05-18,07:46:01,Tarjeta de empresa,"{'id': '8677', 'nombre': 'CEPSA', 'provincia': 'PALMAS (LAS)', 'municipio': 'PALMAS DE GRAN CANARIA (LAS)', 'direccion': 'AVENIDA REPUBLICA DE NICARAGUA, 2', 'lat': 28.118417, 'lon': -15.453889, 'grupo': 'CEPSA', 'nifEmpresa': 'A28003119'}","[{'producto': 'Gasóleo Premium', 'litros': 56.33, 'precioUnitario': 1.521, 'importe': 85.68}]",70.81,14.87,85.68,EUR,Factura simplificada
T-3BF8D5667BF5,EMP001,Transporte_01 S.L.,EMP001-U002,2025-05-30,23:23:31,Efectivo,"{'id': '2760', 'nombre': 'CEPSA', 'provincia': 'BURGOS', 'municipio': 'CASTRILLO DE LA VEGA', 'direccion': 'CARRETERA N-122 KM. 278,160', 'lat': 41.648417, 'lon': -3.78275, 'grupo': 'CEPSA', 'nifEmpresa': 'A28003119'}","[{'producto': 'Gasóleo A', 'litros': 78.67, 'precioUnitario': 1.431, 'importe': 112.58}]",93.04,19.54,112.58,EUR,Factura simplificada
T-7583DB86CE76,EMP001,Transporte_01 S.L.,EMP001-U002,2025-07-04,14:52:41,Tarjeta de empresa,"{'id': '8', 'nombre': 'MOEVE', 'provincia': 'ALBACETE', 'municipio': 'ALBACETE', 'direccion': 'PASEO CUBA (LA), 36', 'lat': 39.005083, 'lon': -1.859917, 'grupo': 'MOEVE', 'nifEmpresa': 'A28003119'}","[{'producto': 'Gasóleo Premium', 'litros': 40.62, 'precioUnitario': 1.54, 'importe': 62.55}]",51.69,10.86,62.55,EUR,Factura simplificada
T-86027692C38C,EMP001,Transporte_01 S.L.,EMP001-U002,2025-01-11,01:43:08,Tarjeta de empresa,"{'id': '9262', 'nombre': 'REPSOL', 'provincia': 'SANTA CRUZ DE TENERIFE', 'municipio': 'ARONA', 'direccion': 'CARRETERA GRAL TF-66(GUAZA-GALLE KM. 2', 'lat': 28.018417, 'lon': -16.67325, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasóleo A', 'litros': 62.67, 'precioUnitario': 1.205, 'importe': 75.52}]",62.41,13.11,75.52,EUR,Factura simplificada
T-8B40863FD37B,EMP001,Transporte_01 S.L.,EMP001-U002,2025-03-19,14:01:31,Tarjeta de empresa,"{'id': '9930', 'nombre': 'SHELL', 'provincia': 'SEVILLA', 'municipio': 'SEVILLA', 'direccion': 'AVDA. DE LA PAZ, ESQ SU EMINENCIA', 'lat': 37.362778, 'lon': -5.955639, 'grupo': 'SHELL', 'nifEmpresa': 'S9965075F'}","[{'producto': 'Gasolina 95 E5', 'litros': 34.62, 'precioUnitario': 1.519, 'importe': 52.59}]",43.46,9.13,52.59,EUR,Factura simplificada
T-7C8E0E25BC4D,EMP001,Transporte_01 S.L.,EMP001-U002,2025-03-08,01:30:40,Tarjeta de empresa,"{'id': '2898', 'nombre': 'Q8', 'provincia': 'CÁCERES', 'municipio': 'CORIA', 'direccion': 'CARRETERA EX-108 KM. 86,9', 'lat': 39.982444, 'lon': -6.500417, 'grupo': 'Q8', 'nifEmpresa': 'N5494808H'}","[{'producto': 'Gasolina 98 E5', 'litros': 33.59, 'precioUnitario': 1.696, 'importe': 56.97}]",47.08,9.89,56.97,EUR,Factura simplificada
T-E7731517511E,EMP001,Transporte_01 S.L.,EMP001-U002,2025-06-30,17:05:16,Tarjeta de empresa,"{'id': '7201', 'nombre': 'REPSOL', 'provincia': 'MADRID', 'municipio': 'SAN MARTÍN DE VALDEIGLESIAS', 'direccion': 'CARRETERA M-501 KM. 54,1', 'lat': 40.3575, 'lon': -4.379472, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasolina 98 E5', 'litros': 51.71, 'precioUnitario': 1.711, 'importe': 88.48}]",73.12,15.36,88.48,EUR,Factura simplificada
T-C3B8E62743DC,EMP001,Transporte_01 S.L.,EMP001-U002,2025-06-04,09:58:56,Tarjeta de empresa,"{'id': '11345', 'nombre': 'CEPSA', 'provincia': 'VALENCIA / VALÈNCIA', 'municipio': 'XERACO', 'direccion': 'CARRETERA N-332 KM. 204,6', 'lat': 39.046917, 'lon': -0.225639, 'grupo': 'CEPSA', 'nifEmpresa': 'A28003119'}","[{'producto': 'Gasóleo Premium', 'litros': 26.42, 'precioUnitario': 1.556, 'importe': 41.11}]",33.98,7.13,41.11,EUR,Factura simplificada
T-40BBDF2330A1,EMP001,Transporte_01 S.L.,EMP001-U002,2025-06-02,22:10:05,Tarjeta de empresa,"{'id': '5900', 'nombre': 'ENERGY CARBURANTES', 'provincia': 'JAÉN', 'municipio': 'TORRE DEL CAMPO', 'direccion': 'CALLE AVEDNIDA DE LOS LLANOS ESQUINA ESCAÑUELA, S/N', 'lat': 37.769667, 'lon': -3.899889, 'grupo': 'ENERGY CARBURANTES', 'nifEmpresa': 'G14363493'}","[{'producto': 'Gasóleo Premium', 'litros': 67.43, 'precioUnitario': 1.569, 'importe': 105.8}]",87.44,18.36,105.8,EUR,Factura simplificada
T-4E48D2446C11,EMP001,Transporte_01 S.L.,EMP001-U002,2025-04-20,23:56:58,Tarjeta de empresa,"{'id': '8957', 'nombre': 'REPSOL', 'provincia': 'PONTEVEDRA', 'municipio': 'TUI', 'direccion': 'CALZADA CALVO SOTELO, S/N', 'lat': 42.048722, 'lon': -8.643556, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasóleo A', 'litros': 65.36, 'precioUnitario': 1.467, 'importe': 95.88}]",79.24,16.64,95.88,EUR,Factura simplificada
T-32590ACAF7B4,EMP001,Transporte_01 S.L.,EMP001-U002,2025-01-18,02:55:04,Tarjeta de empresa,"{'id': '5051', 'nombre': 'REPSOL', 'provincia': 'GRANADA', 'municipio': 'ALHAMA DE GRANADA', 'direccion': 'PLAZA DUQUE DE MANDAS, S/N', 'lat': 37.003667, 'lon': -3.990778, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasóleo Premium', 'litros': 36.46, 'precioUnitario': 1.562, 'importe': 56.95}]",47.07,9.88,56.95,EUR,Factura simplificada
T-1CAFE71C8946,EMP001,Transporte_01 S.L.,EMP001-U002,2025-05-03,18:04:39,Tarjeta de empresa,"{'id': '9816', 'nombre': 'REPSOL', 'provincia': 'SEVILLA', 'municipio': 'MORÓN DE LA FRONTERA', 'direccion': 'AV ALAMEDA, 49', 'lat': 37.121083, 'lon': -5.460222, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasóleo A', 'litros': 51.21, 'precioUnitario': 1.454, 'importe': 74.46}]",61.54,12.92,74.46,EUR,Factura simplificada
T-A3BA3103388E,EMP001,Transporte_01 S.L.,EMP001-U002,2025-06-01,21:27:31,Tarjeta de empresa,"{'id': '8298', 'nombre': 'GASOLINERA G & S', 'provincia': 'NAVARRA', 'municipio': 'MILAGRO', 'direccion': 'CALLE LA RIBERA, 1', 'lat': 42.246528, 'lon': -1.781278, 'grupo': 'GASOLINERA G & S', 'nifEmpresa': 'C18233742'}","[{'producto': 'Gasóleo A', 'litros': 70.6, 'precioUnitario': 1.419, 'importe': 100.18}]",82.79,17.39,100.18,EUR,Factura simplificada
