tipoDocumento,concesionaria,autopista,fechaHora,categoriaVehiculo,importe,ivaIncluido,formaPago,referencia,idEmpresa,empresaNombre,idUsuario,provincia,tramo,entrada,salida
Peaje,Estatal,AP-7,2025-07-23 08:41:35,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-C951C038,EMP002,Transporte_02 S.L.,EMP002-U17,VALENCIA / VALÈNCIA,758 San Miguel de Salinas-Torrevieja – 780 San Javier (Norte)-Sucina,758 San Miguel de Salinas-Torrevieja,780 San Javier (Norte)-Sucina
Peaje,Estatal,AP-61,2025-01-26 17:33:41,LIGEROS,"2,15 €",IVA incluido,Tarjeta de empresa,PASO-635215BC,EMP002,Transporte_02 S.L.,EMP002-U17,MADRID,Otero de Herreros – Hontoria,Otero de Herreros,Hontoria
Peaje,Estatal,AP-7,2025-06-11 01:41:29,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-81ED4369,EMP002,Transporte_02 S.L.,EMP002-U17,BARCELONA,754 Carretera San Miguel Benijofar – 800 Los Beatos-El Algar,754 Carretera San Miguel Benijofar,800 Los Beatos-El Algar
Peaje,Estatal,AP-61,2025-02-26 13:47:11,LIGEROS,"1,50 €",IVA incluido,Efectivo,PASO-8FD22D44,EMP002,Transporte_02 S.L.,EMP002-U17,MADRID,San Rafael – Ortigosa,San Rafael,Ortigosa
Peaje,Estatal,AP-7,2025-06-22 19:16:55,LIGEROS,"5,50 €",IVA incluido,Tarjeta de empresa,PASO-6CEED15C,EMP002,Transporte_02 S.L.,EMP002-U17,MÁLAGA,774 San Pedro del Pinatar (Norte) – 794 Los Alcazares (Sur),774 San Pedro del Pinatar (Norte),794 Los Alcazares (Sur)
Peaje,Estatal,AP-61,2025-03-13 15:34:47,LIGEROS,"0,00 €",IVA incluido,Tarjeta de empresa,PASO-194AA903,EMP002,Transporte_02 S.L.,EMP002-U17,MADRID,Hontoria – Segovia,Hontoria,Segovia
Peaje,Estatal,AP-71,2025-05-29 14:44:19,LIGEROS,"2,72 €",IVA incluido,Tarjeta de empresa,PASO-FACFD3BF,EMP002,Transporte_02 S.L.,EMP002-U17,LEÓN,León – Hospital de Órbigo,León,Hospital de Órbigo
Peaje,Estatal,AP-7,2025-07-16 00:30:09,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-DC5C3B94,EMP002,Transporte_02 S.L.,EMP002-U17,BARCELONA,758 San Miguel de Salinas-Torrevieja – 780 San Javier (Norte)-Sucina,758 San Miguel de Salinas-Torrevieja,780 San Javier (Norte)-Sucina
Peaje,Estatal,AP-7,2025-04-24 16:59:58,LIGEROS,"5,50 €",IVA incluido,Tarjeta de empresa,PASO-44246516,EMP002,Transporte_02 S.L.,EMP002-U17,BARCELONA,Málaga – Marbella,Málaga,Marbella
Peaje,Estatal,AP-7,2025-05-30 23:55:00,LIGEROS,"5,50 €",IVA incluido,Tarjeta de empresa,PASO-F739B36A,EMP002,Transporte_02 S.L.,EMP002-U17,VALENCIA / VALÈNCIA,745 CV90-Torrevieja – 775 Los Tárragas,745 CV90-Torrevieja,775 Los Tárragas
Peaje,Estatal,AP-7,2025-03-19 12:24:47,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-E4952EAD,EMP002,Transporte_02 S.L.,EMP002-U17,VALENCIA / VALÈNCIA,Acceso de La Zenia – ,Acceso de La Zenia,
Peaje,Estatal,AP-7,2025-05-04 01:00:36,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-3BCD8B97,EMP002,Transporte_02 S.L.,EMP002-U17,GIRONA,754 Carretera San Miguel Benijofar – 797 Torre del Negro,754 Carretera San Miguel Benijofar,797 Torre del Negro
Peaje,Estatal,AP-66,2025-01-01 04:39:10,LIGEROS,"9,95 €",IVA incluido,Tarjeta de empresa,PASO-0CB643FC,EMP002,Transporte_02 S.L.,EMP002-U17,ASTURIAS,Oblanca – León,Oblanca,León
Peaje,Estatal,AP-7,2025-05-14 10:17:45,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-1108DF89,EMP002,Transporte_02 S.L.,EMP002-U17,BARCELONA,784 San Javier (Sur)-Acceso aeropuerto – 800 Los Beatos-El Algar,784 San Javier (Sur)-Acceso aeropuerto,800 Los Beatos-El Algar
Peaje,Estatal,AP-7,2025-07-24 05:57:37,LIGEROS,"5,50 €",IVA incluido,Tarjeta de empresa,PASO-1E2C5E9D,EMP002,Transporte_02 S.L.,EMP002-U17,VALENCIA / VALÈNCIA,758 San Miguel de Salinas-Torrevieja – 782 Balsicas,758 San Miguel de Salinas-Torrevieja,782 Balsicas
Peaje,Estatal,AP-7,2025-01-19 16:12:51,LIGEROS,"5,50 €",IVA incluido,Tarjeta de empresa,PASO-3B57EAE1,EMP002,Transporte_02 S.L.,EMP002-U18,ALICANTE,745 CV90-Torrevieja – 775 Los Tárragas,745 CV90-Torrevieja,775 Los Tárragas
Peaje,Estatal,AP-7,2025-04-26 00:19:18,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-3431C90E,EMP002,Transporte_02 S.L.,EMP002-U18,ALICANTE,784 San Javier (Sur)-Acceso aeropuerto – 786 Los Alcazares (Norte),784 San Javier (Sur)-Acceso aeropuerto,786 Los Alcazares (Norte)
Peaje,Estatal,AP-6,2025-07-01 04:36:56,LIGEROS,"9,75 €",IVA incluido,Tarjeta de empresa,PASO-11AE787A,EMP002,Transporte_02 S.L.,EMP002-U18,ÁVILA,Villalba – Villacastín,Villalba,Villacastín
Peaje,Estatal,AP-61,2025-05-13 20:21:05,LIGEROS,"1,55 €",IVA incluido,Tarjeta de empresa,PASO-5E5F0F7E,EMP002,Transporte_02 S.L.,EMP002-U18,MADRID,Ortigosa del Monte – Segovia,Ortigosa del Monte,Segovia
Peaje,Estatal,AP-7,2025-07-03 14:52:52,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-3CD46331,EMP002,Transporte_02 S.L.,EMP002-U18,BARCELONA,754 Carretera San Miguel Benijofar – 800 Los Beatos-El Algar,754 Carretera San Miguel Benijofar,800 Los Beatos-El Algar
Peaje,Estatal,AP-68,2025-02-15 03:02:52,LIGEROS,"10,80 €",IVA incluido,Efectivo,PASO-061D97E2,EMP002,Transporte_02 S.L.,EMP002-U18,ZARAGOZA,Altube – Cenicero,Altube,Cenicero
Peaje,Estatal,AP-7,2025-04-01 14:51:23,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-B7EFC171,EMP002,Transporte_02 S.L.,EMP002-U18,BARCELONA,Troncal de La Zenia – ,Troncal de La Zenia,
Peaje,Estatal,AP-7,2025-07-24 23:55:00,LIGEROS,"5,50 €",IVA incluido,Tarjeta de empresa,PASO-6993C172,EMP002,Transporte_02 S.L.,EMP002-U18,VALENCIA / VALÈNCIA,743 Algorfa-Benijofar – 774 San Pedro del Pinatar (Norte),743 Algorfa-Benijofar,774 San Pedro del Pinatar (Norte)
Peaje,Estatal,AP-66,2025-02-06 15:59:36,LIGEROS,"4,15 €",IVA incluido,Tarjeta de empresa,PASO-B252CF00,EMP002,Transporte_02 S.L.,EMP002-U18,LEÓN,Oblanca – La Magdalena,Oblanca,La Magdalena
Peaje,Estatal,AP-68,2025-05-02 23:44:34,LIGEROS,"7,10 €",IVA incluido,Tarjeta de empresa,PASO-2A6D95F8,EMP002,Transporte_02 S.L.,EMP002-U18,ZARAGOZA,Recajo – Alfaro,Recajo,Alfaro
Peaje,Estatal,AP-68,2025-05-05 05:23:05,LIGEROS,"15,45 €",IVA incluido,Efectivo,PASO-1F554C69,EMP002,Transporte_02 S.L.,EMP002-U18,ZARAGOZA,Autop. Burgos – Autop. Navarra,Autop. Burgos,Autop. Navarra
Peaje,Estatal,AP-7,2025-07-22 23:07:22,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-92954F64,EMP002,Transporte_02 S.L.,EMP002-U18,BARCELONA,754 Carretera San Miguel Benijofar – 763 La Zenia Urbanizaciones,754 Carretera San Miguel Benijofar,763 La Zenia Urbanizaciones
Peaje,Estatal,AP-7,2025-05-07 19:06:10,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-BD457842,EMP002,Transporte_02 S.L.,EMP002-U18,VALENCIA / VALÈNCIA,754 Carretera San Miguel Benijofar – 790 Los Alcazares (Centro)-Torre Pacheco,754 Carretera San Miguel Benijofar,790 Los Alcazares (Centro)-Torre Pacheco
Peaje,Estatal,AP-61,2025-01-19 19:26:47,LIGEROS,"0,00 €",IVA incluido,Tarjeta de empresa,PASO-A8FC7144,EMP002,Transporte_02 S.L.,EMP002-U18,MADRID,Hontoria – Segovia,Hontoria,Segovia
Peaje,Estatal,AP-61,2025-03-26 14:22:54,LIGEROS,"0,00 €",IVA incluido,Tarjeta de empresa,PASO-D007A5F3,EMP002,Transporte_02 S.L.,EMP002-U18,MADRID,Hontoria – Segovia,Hontoria,Segovia
Peaje,Estatal,AP-6,2025-03-04 19:16:01,LIGEROS,"5,45 €",IVA incluido,Tarjeta de empresa,PASO-35F2BECE,EMP002,Transporte_02 S.L.,EMP002-U18,MADRID,Villalba – San Rafael,Villalba,San Rafael
Peaje,Estatal,AP-7,2025-01-03 09:50:50,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-BC57283C,EMP002,Transporte_02 S.L.,EMP002-U18,CÁDIZ,763 La Zenia Urbanizaciones – 800 Los Beatos-El Algar,763 La Zenia Urbanizaciones,800 Los Beatos-El Algar
Peaje,Estatal,AP-9,2025-04-22 08:36:57,LIGEROS,"2,10 €",IVA incluido,Tarjeta de empresa,PASO-E6B26DE8,EMP002,Transporte_02 S.L.,EMP002-U18,PONTEVEDRA,Carracedo – Curro,Carracedo,Curro
Peaje,Estatal,AP-7,2025-06-20 18:09:57,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-F3CD0F60,EMP002,Transporte_02 S.L.,EMP002-U18,VALENCIA / VALÈNCIA,784 San Javier (Sur)-Acceso aeropuerto – 794 Los Alcazares (Sur),784 San Javier (Sur)-Acceso aeropuerto,794 Los Alcazares (Sur)
Peaje,Estatal,AP-66,2025-02-10 09:10:50,LIGEROS,"15,60 €",IVA incluido,Tarjeta de empresa,PASO-3047A351,EMP002,Transporte_02 S.L.,EMP002-U18,ASTURIAS,Campomanes – León,Campomanes,León
Peaje,Estatal,AP-7,2025-03-31 21:04:08,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-EA1B61DF,EMP002,Transporte_02 S.L.,EMP002-U18,ALICANTE,763 La Zenia Urbanizaciones – 797 Torre del Negro,763 La Zenia Urbanizaciones,797 Torre del Negro
Peaje,Estatal,AP-7,2025-04-22 19:51:05,LIGEROS,"5,50 €",IVA incluido,Efectivo,PASO-F2B59BD4,EMP002,Transporte_02 S.L.,EMP002-U18,CÁDIZ,763 La Zenia Urbanizaciones – 784 San Javier (Sur)-Acceso aeropuerto,763 La Zenia Urbanizaciones,784 San Javier (Sur)-Acceso aeropuerto
Peaje,Estatal,AP-7,2025-04-26 14:54:48,LIGEROS,"5,50 €",IVA incluido,Tarjeta de empresa,PASO-B4FFA339,EMP002,Transporte_02 S.L.,EMP002-U18,BARCELONA,775 Los Tárragas – 797 Torre del Negro,775 Los Tárragas,797 Torre del Negro
Peaje,Estatal,AP-7,2025-06-25 16:15:04,LIGEROS,"2,75 €",IVA incluido,Efectivo,PASO-5A74F1D4,EMP003,Transporte_03 S.L.,EMP003-U19,TARRAGONA,754 Carretera San Miguel Benijofar – 800 Los Beatos-El Algar,754 Carretera San Miguel Benijofar,800 Los Beatos-El Algar
Peaje,Estatal,AP-7,2025-07-13 19:52:48,LIGEROS,"5,50 €",IVA incluido,Tarjeta de empresa,PASO-BDF76480,EMP003,Transporte_03 S.L.,EMP003-U19,VALENCIA / VALÈNCIA,768 Campoamor-Urbanizaciones – 786 Los Alcazares (Norte),768 Campoamor-Urbanizaciones,786 Los Alcazares (Norte)
Peaje,Estatal,AP-61,2025-01-09 03:47:41,LIGEROS,"0,80 €",IVA incluido,Tarjeta de empresa,PASO-8BEB6AD8,EMP003,Transporte_03 S.L.,EMP003-U19,MADRID,Conexión AP-6 (El Espinar) – Otero de H.,Conexión AP-6 (El Espinar),Otero de H.
Peaje,Estatal,AP-7,2025-03-15 10:41:56,LIGEROS,"3,40 €",IVA incluido,Tarjeta de empresa,PASO-44DA7CF0,EMP003,Transporte_03 S.L.,EMP003-U19,VALENCIA / VALÈNCIA,Málaga – Calahonda,Málaga,Calahonda
Peaje,Estatal,AP-61,2025-05-06 13:08:34,LIGEROS,"2,85 €",IVA incluido,Efectivo,PASO-B119B3C2,EMP003,Transporte_03 S.L.,EMP003-U19,MADRID,Conexión AP-6 (El Espinar) – Segovia,Conexión AP-6 (El Espinar),Segovia
Peaje,Estatal,AP-7,2025-01-22 17:10:17,LIGEROS,"2,75 €",IVA incluido,Efectivo,PASO-BB1E819F,EMP003,Transporte_03 S.L.,EMP003-U19,ALICANTE,758 San Miguel de Salinas-Torrevieja – 763 La Zenia Urbanizaciones,758 San Miguel de Salinas-Torrevieja,763 La Zenia Urbanizaciones
Peaje,Estatal,AP-7,2025-05-22 21:04:10,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-148DED5C,EMP003,Transporte_03 S.L.,EMP003-U19,ALICANTE,758 San Miguel de Salinas-Torrevieja – 770 El Pilar de la Horadada (Norte),758 San Miguel de Salinas-Torrevieja,770 El Pilar de la Horadada (Norte)
Peaje,Estatal,AP-66,2025-06-04 20:29:21,LIGEROS,"9,95 €",IVA incluido,Tarjeta de empresa,PASO-64F91081,EMP003,Transporte_03 S.L.,EMP003-U19,ASTURIAS,Oblanca – León,Oblanca,León
Peaje,Estatal,AP-7,2025-05-01 00:05:00,LIGEROS,"2,75 €",IVA incluido,Efectivo,PASO-0080FB48,EMP003,Transporte_03 S.L.,EMP003-U19,BARCELONA,754 Carretera San Miguel Benijofar – 780 San Javier (Norte)-Sucina,754 Carretera San Miguel Benijofar,780 San Javier (Norte)-Sucina
Peaje,Estatal,AP-61,2025-07-28 06:26:15,LIGEROS,"1,40 €",IVA incluido,Tarjeta de empresa,PASO-B71C10E1,EMP003,Transporte_03 S.L.,EMP003-U19,MADRID,Conexión AP-6 (El Espinar) – Ortigosa,Conexión AP-6 (El Espinar),Ortigosa
Peaje,Estatal,AP-7,2025-07-19 13:18:17,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-1C0B149D,EMP003,Transporte_03 S.L.,EMP003-U19,MÁLAGA,754 Carretera San Miguel Benijofar – 780 San Javier (Norte)-Sucina,754 Carretera San Miguel Benijofar,780 San Javier (Norte)-Sucina
Peaje,Estatal,AP-7,2025-07-06 16:29:13,LIGEROS,"1,15 €",IVA incluido,Tarjeta de empresa,PASO-E3E2CF42,EMP003,Transporte_03 S.L.,EMP003-U19,CASTELLÓN / CASTELLÓ,Acceso de Manilva – ,Acceso de Manilva,
Peaje,Estatal,AP-7,2025-02-23 21:29:28,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-79B9B48C,EMP003,Transporte_03 S.L.,EMP003-U19,BARCELONA,763 La Zenia Urbanizaciones – 786 Los Alcazares (Norte),763 La Zenia Urbanizaciones,786 Los Alcazares (Norte)
Peaje,Estatal,AP-7,2025-06-09 13:23:21,LIGEROS,"2,75 €",IVA incluido,Efectivo,PASO-E13696A3,EMP003,Transporte_03 S.L.,EMP003-U19,TARRAGONA,754 Carretera San Miguel Benijofar – 800 Los Beatos-El Algar,754 Carretera San Miguel Benijofar,800 Los Beatos-El Algar
Peaje,Estatal,AP-7,2025-06-28 03:37:47,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-C5198DC9,EMP003,Transporte_03 S.L.,EMP003-U19,MÁLAGA,758 San Miguel de Salinas-Torrevieja – 775 Los Tárragas,758 San Miguel de Salinas-Torrevieja,775 Los Tárragas
Peaje,Estatal,AP-7,2025-05-01 18:17:39,LIGEROS,"2,75 €",IVA incluido,Efectivo,PASO-5B713F49,EMP003,Transporte_03 S.L.,EMP003-U19,ALICANTE,758 San Miguel de Salinas-Torrevieja – 770 El Pilar de la Horadada (Norte),758 San Miguel de Salinas-Torrevieja,770 El Pilar de la Horadada (Norte)
Peaje,Estatal,AP-7,2025-06-25 19:51:05,LIGEROS,"2,75 €",IVA incluido,Efectivo,PASO-5A108B27,EMP003,Transporte_03 S.L.,EMP003-U19,VALENCIA / VALÈNCIA,754 Carretera San Miguel Benijofar – 797 Torre del Negro,754 Carretera San Miguel Benijofar,797 Torre del Negro
Peaje,Estatal,AP-7,2025-01-04 05:40:51,LIGEROS,"5,50 €",IVA incluido,Tarjeta de empresa,PASO-8CAC8C51,EMP003,Transporte_03 S.L.,EMP003-U19,ALICANTE,737 Almoradí-Dolores – 768 Campoamor-Urbanizaciones,737 Almoradí-Dolores,768 Campoamor-Urbanizaciones
Peaje,Estatal,AP-7,2025-05-13 13:24:01,LIGEROS,"5,50 €",IVA incluido,Tarjeta de empresa,PASO-26CBE2AA,EMP003,Transporte_03 S.L.,EMP003-U19,CASTELLÓN / CASTELLÓ,754 Carretera San Miguel Benijofar – 780 San Javier (Norte)-Sucina,754 Carretera San Miguel Benijofar,780 San Javier (Norte)-Sucina
Peaje,Estatal,AP-61,2025-04-16 06:53:24,LIGEROS,"2,95 €",IVA incluido,Tarjeta de empresa,PASO-7D6A46DC,EMP003,Transporte_03 S.L.,EMP003-U19,MADRID,San Rafael – Segovia,San Rafael,Segovia
Peaje,Estatal,AP-7,2025-05-17 08:29:05,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-D4A62DCB,EMP003,Transporte_03 S.L.,EMP003-U20,ALICANTE,758 San Miguel de Salinas-Torrevieja – 768 Campoamor-Urbanizaciones,758 San Miguel de Salinas-Torrevieja,768 Campoamor-Urbanizaciones
Peaje,Estatal,AP-7,2025-01-06 08:08:35,LIGEROS,"5,50 €",IVA incluido,Tarjeta de empresa,PASO-834FFA1D,EMP003,Transporte_03 S.L.,EMP003-U20,ALICANTE,733 Catral-Albatera – 763 La Zenia Urbanizaciones,733 Catral-Albatera,763 La Zenia Urbanizaciones
Peaje,Estatal,AP-6,2025-06-02 18:30:37,LIGEROS,"5,45 €",IVA incluido,Efectivo,PASO-E64C85E7,EMP003,Transporte_03 S.L.,EMP003-U20,MADRID,Villalba – San Rafael,Villalba,San Rafael
Peaje,Estatal,AP-7,2025-01-13 12:14:49,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-CA06E491,EMP003,Transporte_03 S.L.,EMP003-U20,CÁDIZ,Troncal de Los Montesinos – ,Troncal de Los Montesinos,
Peaje,Estatal,AP-7,2025-04-02 22:17:01,LIGEROS,"9,20 €",IVA incluido,Tarjeta de empresa,PASO-7E452E08,EMP003,Transporte_03 S.L.,EMP003-U20,VALENCIA / VALÈNCIA,Málaga – Estepona,Málaga,Estepona
Peaje,Estatal,AP-61,2025-01-17 00:05:00,LIGEROS,"2,85 €",IVA incluido,Tarjeta de empresa,PASO-6B32044E,EMP003,Transporte_03 S.L.,EMP003-U20,MADRID,Conexión AP-6 (El Espinar) – Hontoria,Conexión AP-6 (El Espinar),Hontoria
Peaje,Estatal,AP-7,2025-01-27 13:09:41,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-41BC3202,EMP003,Transporte_03 S.L.,EMP003-U20,VALENCIA / VALÈNCIA,763 La Zenia Urbanizaciones – 786 Los Alcazares (Norte),763 La Zenia Urbanizaciones,786 Los Alcazares (Norte)
Peaje,Estatal,AP-7,2025-02-17 14:35:08,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-0EC9DD73,EMP003,Transporte_03 S.L.,EMP003-U20,CASTELLÓN / CASTELLÓ,754 Carretera San Miguel Benijofar – 800 Los Beatos-El Algar,754 Carretera San Miguel Benijofar,800 Los Beatos-El Algar
Peaje,Estatal,AP-68,2025-03-27 23:55:00,LIGEROS,"21,25 €",IVA incluido,Efectivo,PASO-AE09E923,EMP003,Transporte_03 S.L.,EMP003-U20,ZARAGOZA,Altube – Autop. Navarra,Altube,Autop. Navarra
Peaje,Estatal,AP-68,2025-07-21 03:01:09,LIGEROS,"13,30 €",IVA incluido,Tarjeta de empresa,PASO-B27DE2A3,EMP003,Transporte_03 S.L.,EMP003-U20,ZARAGOZA,Lodosa – Alagón pk 272,Lodosa,Alagón pk 272
Peaje,Estatal,AP-7,2025-04-06 16:22:27,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-5F4A8026,EMP003,Transporte_03 S.L.,EMP003-U20,ALICANTE,784 San Javier (Sur)-Acceso aeropuerto – 794 Los Alcazares (Sur),784 San Javier (Sur)-Acceso aeropuerto,794 Los Alcazares (Sur)
Peaje,Estatal,AP-7,2025-03-31 21:23:24,LIGEROS,"1,15 €",IVA incluido,Tarjeta de empresa,PASO-0C79EEB4,EMP003,Transporte_03 S.L.,EMP003-U20,MÁLAGA,Manilva – Guadiaro,Manilva,Guadiaro
Peaje,Estatal,AP-7,2025-01-03 09:17:01,LIGEROS,"2,75 €",IVA incluido,Efectivo,PASO-EE43A333,EMP003,Transporte_03 S.L.,EMP003-U20,BARCELONA,754 Carretera San Miguel Benijofar – 784 San Javier (Sur)-Acceso aeropuerto,754 Carretera San Miguel Benijofar,784 San Javier (Sur)-Acceso aeropuerto
Peaje,Estatal,AP-66,2025-02-16 18:43:57,LIGEROS,"9,95 €",IVA incluido,Tarjeta de empresa,PASO-8B452205,EMP003,Transporte_03 S.L.,EMP003-U20,ASTURIAS,Oblanca – León,Oblanca,León
Peaje,Estatal,AP-68,2025-02-23 00:05:00,LIGEROS,"18,30 €",IVA incluido,Tarjeta de empresa,PASO-47661827,EMP003,Transporte_03 S.L.,EMP003-U20,BIZKAIA,Llodio – Agoncillo,Llodio,Agoncillo
Peaje,Estatal,AP-7,2025-01-21 01:18:56,LIGEROS,"5,50 €",IVA incluido,Tarjeta de empresa,PASO-3C61FDCE,EMP003,Transporte_03 S.L.,EMP003-U20,CASTELLÓN / CASTELLÓ,768 Campoamor-Urbanizaciones – 786 Los Alcazares (Norte),768 Campoamor-Urbanizaciones,786 Los Alcazares (Norte)
Peaje,Estatal,AP-6,2025-03-01 11:01:51,LIGEROS,"8,75 €",IVA incluido,Tarjeta de empresa,PASO-92AFE44C,EMP003,Transporte_03 S.L.,EMP003-U20,SEGOVIA,San Rafael – Adanero,San Rafael,Adanero
Peaje,Estatal,AP-7,2025-04-18 05:24:16,LIGEROS,"1,15 €",IVA incluido,Tarjeta de empresa,PASO-7B00FCF8,EMP003,Transporte_03 S.L.,EMP003-U20,GIRONA,Estepona – Manilva,Estepona,Manilva
Peaje,Estatal,AP-68,2025-06-26 16:55:19,LIGEROS,"16,55 €",IVA incluido,Tarjeta de empresa,PASO-EC8DD24B,EMP003,Transporte_03 S.L.,EMP003-U20,ZARAGOZA,Altube – Lodosa,Altube,Lodosa
Peaje,Estatal,AP-68,2025-01-06 20:34:54,LIGEROS,"16,10 €",IVA incluido,Tarjeta de empresa,PASO-71374674,EMP003,Transporte_03 S.L.,EMP003-U20,BIZKAIA,Recajo – Alagón pk 272,Recajo,Alagón pk 272
Peaje,Estatal,AP-7,2025-07-15 20:51:47,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-4138CED3,EMP003,Transporte_03 S.L.,EMP003-U20,BARCELONA,730 Catral – 758 San Miguel de Salinas-Torrevieja,730 Catral,758 San Miguel de Salinas-Torrevieja
Peaje,Estatal,AP-7,2025-03-12 19:38:58,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-A8524BAD,EMP003,Transporte_03 S.L.,EMP003-U20,VALENCIA / VALÈNCIA,754 Carretera San Miguel Benijofar – 768 Campoamor-Urbanizaciones,754 Carretera San Miguel Benijofar,768 Campoamor-Urbanizaciones
Peaje,Estatal,AP-68,2025-02-12 21:41:41,LIGEROS,"1,30 €",IVA incluido,Tarjeta de empresa,PASO-591EEBAF,EMP003,Transporte_03 S.L.,EMP003-U20,ZARAGOZA,Lodosa – Calahorra,Lodosa,Calahorra
Peaje,Estatal,AP-7,2025-07-18 04:43:51,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-7F7EB501,EMP003,Transporte_03 S.L.,EMP003-U20,CASTELLÓN / CASTELLÓ,784 San Javier (Sur)-Acceso aeropuerto – 794 Los Alcazares (Sur),784 San Javier (Sur)-Acceso aeropuerto,794 Los Alcazares (Sur)
Peaje,Estatal,AP-66,2025-01-22 13:06:55,LIGEROS,"9,80 €",IVA incluido,Tarjeta de empresa,PASO-B5F2168D,EMP003,Transporte_03 S.L.,EMP003-U20,ASTURIAS,Campomanes – La Magdalena,Campomanes,La Magdalena
Peaje,Estatal,AP-61,2025-01-23 08:30:18,LIGEROS,"2,95 €",IVA incluido,Tarjeta de empresa,PASO-A25B9337,EMP003,Transporte_03 S.L.,EMP003-U20,MADRID,San Rafael – Segovia,San Rafael,Segovia
Peaje,Estatal,AP-61,2025-03-17 20:38:52,LIGEROS,"2,85 €",IVA incluido,Tarjeta de empresa,PASO-28DEC8E1,EMP003,Transporte_03 S.L.,EMP003-U20,SEGOVIA,Conexión AP-6 (El Espinar) – Hontoria,Conexión AP-6 (El Espinar),Hontoria
Peaje,Estatal,AP-7,2025-02-16 23:18:45,LIGEROS,"5,50 €",IVA incluido,Tarjeta de empresa,PASO-ABEF28A5,EMP003,Transporte_03 S.L.,EMP003-U20,GIRONA,733 Catral-Albatera – 763 La Zenia Urbanizaciones,733 Catral-Albatera,763 La Zenia Urbanizaciones
Peaje,Estatal,AP-61,2025-06-03 06:27:54,LIGEROS,"0,00 €",IVA incluido,Tarjeta de empresa,PASO-AF086BBC,EMP003,Transporte_03 S.L.,EMP003-U20,MADRID,Hontoria – Segovia,Hontoria,Segovia
Peaje,Estatal,AP-61,2025-05-31 04:17:25,LIGEROS,"2,85 €",IVA incluido,Tarjeta de empresa,PASO-8B9D47EB,EMP003,Transporte_03 S.L.,EMP003-U20,MADRID,Conexión AP-6 (El Espinar) – Segovia,Conexión AP-6 (El Espinar),Segovia
Peaje,Estatal,AP-7,2025-02-01 06:54:29,LIGEROS,"7,10 €",IVA incluido,Tarjeta de empresa,PASO-5EBC1027,EMP003,Transporte_03 S.L.,EMP003-U20,CÁDIZ,Calahonda – Estepona,Calahonda,Estepona
Peaje,Estatal,AP-7,2025-03-03 05:20:48,LIGEROS,"5,50 €",IVA incluido,Tarjeta de empresa,PASO-F05CCF87,EMP003,Transporte_03 S.L.,EMP003-U20,TARRAGONA,733 Catral-Albatera – 763 La Zenia Urbanizaciones,733 Catral-Albatera,763 La Zenia Urbanizaciones
Peaje,Estatal,AP-66,2025-04-17 16:06:26,LIGEROS,"6,10 €",IVA incluido,Tarjeta de empresa,PASO-1C6EC1AB,EMP003,Transporte_03 S.L.,EMP003-U20,LEÓN,La Magdalena – León,La Magdalena,León
Peaje,Estatal,AP-7,2025-04-29 20:48:32,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-43403D60,EMP003,Transporte_03 S.L.,EMP003-U20,VALENCIA / VALÈNCIA,754 Carretera San Miguel Benijofar – 780 San Javier (Norte)-Sucina,754 Carretera San Miguel Benijofar,780 San Javier (Norte)-Sucina
Peaje,Estatal,AP-7,2025-07-12 08:50:16,LIGEROS,"1,15 €",IVA incluido,Tarjeta de empresa,PASO-9E3622DB,EMP003,Transporte_03 S.L.,EMP003-U20,BARCELONA,Acceso de Manilva – ,Acceso de Manilva,
